Type;Date;Time;Account;Amount;Amount_LCY;Currency;Category_1;Category_2;Category_3;Payee;Payment_type;Payment_Status;Labels;Notes
Expense;2017-01-02;00:00;CZK;900.0;900.0;CZK;Food & Drinks;Občerstvení;Restaurace;La Strada;Cash;Reconciled;[];
Expense;2017-01-02;00:00;KB - Personal - účet;109.0;109.0;CZK;Shopping;Home, garden;Bydlení,_accessories;Hornbach;Debit card;Reconciled;['Byt - Těsná'];
Expense;2017-01-02;00:00;Stravenky;50.0;50.0;CZK;Food & Drinks;Občerstvení;Hospoda;Majlontska Rychta;Cash;Reconciled;[];
Expense;2017-01-02;00:00;CZK;40.0;40.0;CZK;Food & Drinks;Občerstvení;Hospoda;Majlontska Rychta;Cash;Reconciled;[];
Expense;2017-01-02;00:00;CZK;20.0;20.0;CZK;Transportation;Transport;MHD;Brno;Cash;Reconciled;[];
Expense;2017-01-03;00:00;KB - Personal - účet;125.0;125.0;CZK;Food & Drinks;Groceries;Alkohol;Hulata Vinoteka;Debit card;Reconciled;[];
Expense;2017-01-03;00:00;Stravenky;100.0;100.0;CZK;Food & Drinks;Groceries;Potraviny;Albert;Cash;Reconciled;[];
Expense;2017-01-03;00:00;CZK;66.0;66.0;CZK;Food & Drinks;Work;Svačina;Okay Market;Cash;Reconciled;[];
Expense;2017-01-03;00:00;Stravenky;50.0;50.0;CZK;Food & Drinks;Work;Oběd;IQ Restaurant;Cash;Reconciled;[];
Expense;2017-01-03;00:00;CZK;40.0;40.0;CZK;Food & Drinks;Work;Oběd;IQ Restaurant;Cash;Reconciled;[];
Expense;2017-01-03;00:00;CZK;20.0;20.0;CZK;Transportation;Transport;MHD;Brno;Cash;Reconciled;[];
Expense;2017-01-03;00:00;CZK;14.0;14.0;CZK;Food & Drinks;Groceries;Potraviny;Albert;Cash;Reconciled;[];
Expense;2017-01-04;00:00;CZK;178.0;178.0;CZK;Food & Drinks;Groceries;Potraviny;Albert;Cash;Reconciled;[];
Expense;2017-01-04;00:00;CZK;105.0;105.0;CZK;Food & Drinks;Work;Oběd;IQ Restaurant;Cash;Reconciled;[];
Expense;2017-01-04;00:00;CZK;50.0;50.0;CZK;Food & Drinks;Work;Svačina;My Food;Cash;Reconciled;[];
Expense;2017-01-04;00:00;CZK;40.0;40.0;CZK;Food & Drinks;Work;Svačina;Okay Market;Cash;Reconciled;[];
Expense;2017-01-04;00:00;CZK;25.0;25.0;CZK;Transportation;Transport;MHD;Brno;Cash;Reconciled;[];
Expense;2017-01-04;00:00;CZK;20.0;20.0;CZK;Transportation;Transport;MHD;Brno;Cash;Reconciled;[];
Expense;2017-01-05;00:00;KB - Personal - účet;4750.0;4750.0;CZK;Transportation;Transport;MHD;Brno;Debit card;Reconciled;[];
Expense;2017-01-05;00:00;CZK;90.0;90.0;CZK;Food & Drinks;Work;Oběd;IQ Restaurant;Cash;Reconciled;[];
Expense;2017-01-05;00:00;CZK;80.0;80.0;CZK;Food & Drinks;Občerstvení;Fastfood;Fastfood - no name;Cash;Reconciled;[];
Expense;2017-01-05;00:00;CZK;35.0;35.0;CZK;Food & Drinks;Občerstvení;Hospoda;Lokal u Cajpa;Cash;Reconciled;[];
Expense;2017-01-05;00:00;CZK;30.0;30.0;CZK;Food & Drinks;Work;Svačina;Crocus;Cash;Reconciled;[];
Expense;2017-01-05;00:00;CZK;27.0;27.0;CZK;Food & Drinks;Work;Svačina;Crocus;Cash;Reconciled;[];
Expense;2017-01-05;00:00;CZK;20.0;20.0;CZK;Transportation;Transport;MHD;Brno;Cash;Reconciled;[];
Expense;2017-01-05;00:00;CZK;20.0;20.0;CZK;Transportation;Transport;MHD;Brno;Cash;Reconciled;[];
Expense;2017-01-06;00:00;CZK;1096.0;1096.0;CZK;Shopping;Home, garden;Bydlení,_accessories;Zolta;Cash;Reconciled;['Byt - Těsná'];
Expense;2017-01-06;00:00;CZK;814.0;814.0;CZK;Shopping;Electronic, acesories;Elektronika;Berge;Cash;Reconciled;['Byt - Těsná'];
Expense;2017-01-06;00:00;CZK;110.0;110.0;CZK;Life & Entertaiment;Free Time;Party;Savoy;Cash;Reconciled;[];
Expense;2017-01-06;00:00;Stravenky;100.0;100.0;CZK;Food & Drinks;Work;Oběd;IQ Restaurant;Cash;Reconciled;[];
Expense;2017-01-06;00:00;CZK;11.0;11.0;CZK;Food & Drinks;Work;Oběd;IQ Restaurant;Cash;Reconciled;[];
Income;2017-01-06;00:00;KB - Personal - účet;68.0;68.0;CZK;Income;Bank incomes;Bonus_za_vedení_účtu;Komercni Banka;Web payment;Reconciled;[];
Income;2017-01-06;00:00;KB - Personal - účet;81.0;81.0;CZK;Income;Bank incomes;Bonus_za_výběr_z_ATM;Komercni Banka;Web payment;Reconciled;[];
Income;2017-01-06;00:00;CZK;1000.0;1000.0;CZK;Income;Lending, renting;Osobní_půjčky_-_Income;KM - Klimas Radis;Cash;Reconciled;[];
Income;2017-01-06;00:00;CZK;1000.0;1000.0;CZK;Income;Lending, renting;Osobní_půjčky_-_Income;KM - Nemec Tomas;Cash;Reconciled;[];
Income;2017-01-06;00:00;Stravenky;1600.0;1600.0;CZK;Income;Wage, invoices;Stravenky;Konica Minolta;Cash;Reconciled;[];
Expense;2017-01-07;00:00;Stravenky;250.0;250.0;CZK;Food & Drinks;Groceries;Potraviny;Albert;Cash;Reconciled;[];
Expense;2017-01-07;00:00;CZK;80.0;80.0;CZK;Food & Drinks;Občerstvení;Fastfood;Fastfood - no name;Cash;Reconciled;[];
Expense;2017-01-07;00:00;CZK;12.0;12.0;CZK;Food & Drinks;Groceries;Potraviny;Albert;Cash;Reconciled;[];
Expense;2017-01-08;00:00;CZK;1150.0;1150.0;CZK;Life & Entertaiment;Events_-_Culture,_Sports;Ples;Ostatni;Cash;Reconciled;[];
Expense;2017-01-08;00:00;CZK;347.0;347.0;CZK;Food & Drinks;Občerstvení;Restaurace;Charlie's street;Cash;Reconciled;[];
Expense;2017-01-08;00:00;CZK;45.0;45.0;CZK;Shopping;Drug-store, chemist;Drogerie,_Hyg._potřeby;DM Drogerie;Cash;Reconciled;[];
Expense;2017-01-09;00:00;CZK;1000.0;1000.0;CZK;Financial expenses;Loan, interests;Osobní_půjčky_-_Expense;KM - Klimas Radis;Cash;Reconciled;[];
Expense;2017-01-09;00:00;CZK;1000.0;1000.0;CZK;Financial expenses;Loan, interests;Osobní_půjčky_-_Expense;KM - Nemec Tomas;Cash;Reconciled;[];
Expense;2017-01-09;00:00;Stravenky;100.0;100.0;CZK;Food & Drinks;Groceries;Potraviny;Albert;Cash;Reconciled;[];
Expense;2017-01-09;00:00;CZK;80.0;80.0;CZK;Life & Entertaiment;Free Time;Party;Savoy;Cash;Reconciled;[];
Expense;2017-01-09;00:00;Stravenky;50.0;50.0;CZK;Food & Drinks;Work;Oběd;IQ Restaurant;Cash;Reconciled;[];
Expense;2017-01-09;00:00;CZK;40.0;40.0;CZK;Food & Drinks;Work;Oběd;IQ Restaurant;Cash;Reconciled;[];
Expense;2017-01-09;00:00;CZK;34.0;34.0;CZK;Food & Drinks;Groceries;Potraviny;Albert;Cash;Reconciled;[];
Expense;2017-01-10;00:00;CZK;66.0;66.0;CZK;Food & Drinks;Work;Svačina;Okay Market;Cash;Reconciled;[];
Expense;2017-01-10;00:00;Stravenky;50.0;50.0;CZK;Food & Drinks;Work;Oběd;IQ Restaurant;Cash;Reconciled;[];
Expense;2017-01-10;00:00;CZK;45.0;45.0;CZK;Shopping;Home, garden;Bydlení,_accessories;Hornbach;Cash;Reconciled;['Byt - Těsná'];
Expense;2017-01-10;00:00;CZK;40.0;40.0;CZK;Food & Drinks;Work;Svačina;My Food;Cash;Reconciled;[];
Expense;2017-01-10;00:00;CZK;36.0;36.0;CZK;Food & Drinks;Work;Oběd;IQ Restaurant;Cash;Reconciled;[];
Expense;2017-01-11;00:00;CZK;1000.0;1000.0;CZK;Financial expenses;Loan, interests;Osobní_půjčky_-_Expense;KM - Raszka Pavel;Cash;Reconciled;[];
Expense;2017-01-11;00:00;KB - Personal - účet;500.0;500.0;CZK;Housing;Maintenance, repairs;Revize;Novoline;Debit card;Reconciled;['Byt - Těsná'];
Expense;2017-01-11;00:00;CZK;310.0;310.0;CZK;Shopping;Home, garden;Bydlení,_accessories;Aukro;Cash;Reconciled;['Byt - Těsná'];
Expense;2017-01-11;00:00;CZK;250.0;250.0;CZK;Food & Drinks;Groceries;Doplňky_stravy;4Fitness;Cash;Reconciled;[];
Expense;2017-01-11;00:00;CZK;100.0;100.0;CZK;Food & Drinks;Občerstvení;Hospoda;K1 Steak House;Cash;Reconciled;[];
Expense;2017-01-11;00:00;Stravenky;50.0;50.0;CZK;Food & Drinks;Work;Oběd;IQ Restaurant;Cash;Reconciled;[];
Expense;2017-01-11;00:00;CZK;40.0;40.0;CZK;Food & Drinks;Work;Oběd;IQ Restaurant;Cash;Reconciled;[];
Expense;2017-01-11;00:00;CZK;15.0;15.0;CZK;Food & Drinks;Work;Svačina;Okay Market;Cash;Reconciled;[];
Income;2017-01-11;00:00;CZK;1000.0;1000.0;CZK;Income;Lending, renting;Osobní_půjčky_-_Income;KM - Raszka Pavel;Cash;Reconciled;[];
Income;2017-01-11;00:00;KB - Personal - účet;34628.0;34628.0;CZK;Income;Wage, invoices;Výplata;Konica Minolta;Web payment;Reconciled;[];
Income;2017-01-11;00:00;KB - Personal - účet;3000.0;3000.0;CZK;Income;Wage, invoices;OnCall_Duty;Konica Minolta;Web payment;Reconciled;[];
Expense;2017-01-12;00:00;CZK;150.0;150.0;CZK;Life & Entertaiment;Events_-_Culture,_Sports;Ples;Ostatni;Cash;Reconciled;[];
Expense;2017-01-12;00:00;CZK;55.0;55.0;CZK;Food & Drinks;Work;Oběd;IQ Restaurant;Cash;Reconciled;[];
Expense;2017-01-12;00:00;Stravenky;50.0;50.0;CZK;Food & Drinks;Work;Oběd;IQ Restaurant;Cash;Reconciled;[];
Expense;2017-01-12;00:00;CZK;40.0;40.0;CZK;Food & Drinks;Work;Svačina;Okay Market;Cash;Reconciled;[];
Expense;2017-01-13;00:00;KB - Personal - účet;1500.0;1500.0;CZK;Housing;Energy, utilities;Elektřina;Eon;Debit card;Reconciled;['Byt - Těsná'];
Expense;2017-01-13;00:00;CZK;1000.0;1000.0;CZK;Financial expenses;Loan, interests;Osobní_půjčky_-_Expense;KM - Tomasovic Zbyna;Cash;Reconciled;[];
Expense;2017-01-13;00:00;CZK;444.0;444.0;CZK;Life & Entertaiment;Events_-_Culture,_Sports;Koncerty;Fleda;Cash;Reconciled;[];
Expense;2017-01-13;00:00;CZK;303.0;303.0;CZK;Food & Drinks;Občerstvení;Fastfood;Fastfood - no name;Cash;Reconciled;[];
Expense;2017-01-13;00:00;CZK;110.0;110.0;CZK;Life & Entertaiment;Active sport, fitness;Fitko;Fitko- Pruvan;Cash;Reconciled;[];
Expense;2017-01-13;00:00;Stravenky;50.0;50.0;CZK;Food & Drinks;Work;Oběd;IQ Restaurant;Cash;Reconciled;[];
Expense;2017-01-13;00:00;CZK;47.0;47.0;CZK;Food & Drinks;Work;Svačina;Crocus;Cash;Reconciled;[];
Expense;2017-01-13;00:00;CZK;40.0;40.0;CZK;Food & Drinks;Work;Oběd;IQ Restaurant;Cash;Reconciled;[];
Income;2017-01-15;00:00;CZK;41.0;41.0;CZK;Income;Gifts;Nálezy;;Cash;Reconciled;[];
Expense;2017-01-16;00:00;KB - Personal - účet;307.44;307.44;CZK;Food & Drinks;Groceries;Potraviny;Kaufland;Debit card;Reconciled;[];
Expense;2017-01-16;00:00;CZK;255.0;255.0;CZK;Food & Drinks;Groceries;Potraviny;Kaufland;Cash;Reconciled;[];
Expense;2017-01-16;00:00;KB - Personal - účet;250.3;250.3;CZK;Food & Drinks;Groceries;Potraviny;Albert;Debit card;Reconciled;[];
Expense;2017-01-16;00:00;CZK;200.0;200.0;CZK;Work-Expense;Others;Penalty_Sheet;Konica Minolta;Cash;Reconciled;[];
Expense;2017-01-16;00:00;CZK;50.0;50.0;CZK;Food & Drinks;Work;Svačina;Okay Market;Cash;Reconciled;[];
Expense;2017-01-16;00:00;Stravenky;50.0;50.0;CZK;Food & Drinks;Work;Oběd;IQ Restaurant;Cash;Reconciled;[];
Expense;2017-01-16;00:00;CZK;47.0;47.0;CZK;Food & Drinks;Work;Svačina;Billa;Cash;Reconciled;[];
Expense;2017-01-16;00:00;CZK;40.0;40.0;CZK;Food & Drinks;Work;Oběd;IQ Restaurant;Cash;Reconciled;[];
Income;2017-01-16;00:00;KB - Hypotéka;3288.66;3288.66;CZK;Income;Technical;Technical_-_Hypotéka_-_úmor;Komercni Banka;Transfer;Reconciled;[];
Expense;2017-01-16;00:00;KB - Personal - účet;4888.34;4888.34;CZK;Housing;Mortage, loans;Hypotéka_-_úrok;Komercni Banka;Debit card;Reconciled;['Byt - Těsná'];
Expense;2017-01-16;00:00;KB - Personal - účet;3288.66;3288.66;CZK;Housing;Mortage, loans;Hypotéka_-_úmor;Komercni Banka;Debit card;Reconciled;['Byt - Těsná'];
Expense;2017-01-17;00:00;KB - Personal - účet;950.0;950.0;CZK;Food & Drinks;Občerstvení;Restaurace;La Strada;Debit card;Reconciled;[];
Expense;2017-01-17;00:00;Stravenky;100.0;100.0;CZK;Food & Drinks;Work;Oběd;IQ Restaurant;Cash;Reconciled;[];
Expense;2017-01-17;00:00;CZK;70.0;70.0;CZK;Life & Entertaiment;Free Time;Party;Livingston;Cash;Reconciled;[];
Expense;2017-01-17;00:00;CZK;10.0;10.0;CZK;Food & Drinks;Work;Oběd;IQ Restaurant;Cash;Reconciled;[];
Expense;2017-01-18;00:00;Stravenky;150.0;150.0;CZK;Food & Drinks;Groceries;Potraviny;Albert;Cash;Reconciled;[];
Expense;2017-01-18;00:00;CZK;120.0;120.0;CZK;Shopping;Clothes & shoes;Oblečení;Pull&Bear;Cash;Reconciled;[];
Expense;2017-01-18;00:00;CZK;100.0;100.0;CZK;Food & Drinks;Work;Oběd;IQ Restaurant;Cash;Reconciled;[];
Expense;2017-01-18;00:00;CZK;40.0;40.0;CZK;Food & Drinks;Work;Svačina;Okay Market;Cash;Reconciled;[];
Expense;2017-01-18;00:00;CZK;28.0;28.0;CZK;Food & Drinks;Groceries;Potraviny;Albert;Cash;Reconciled;[];
Expense;2017-01-19;00:00;KB - Personal - účet;450.0;450.0;CZK;Financial expenses;Insurances;Životní_pojištění;Komercni Banka;Debit card;Reconciled;['Byt - Těsná'];
Expense;2017-01-19;00:00;CZK;200.0;200.0;CZK;Life & Entertaiment;Wellness, beauty;Kadeřník;Kadernictvi - Studio Belle;Cash;Reconciled;[];
Expense;2017-01-19;00:00;Stravenky;50.0;50.0;CZK;Food & Drinks;Work;Oběd;IQ Restaurant;Cash;Reconciled;[];
Expense;2017-01-19;00:00;CZK;40.0;40.0;CZK;Food & Drinks;Work;Oběd;IQ Restaurant;Cash;Reconciled;[];
Expense;2017-01-19;00:00;CZK;30.0;30.0;CZK;Food & Drinks;Work;Svačina;Crocus;Cash;Reconciled;[];
Expense;2017-01-19;00:00;KB - Personal - účet;2375.0;2375.0;CZK;Housing;Maintenance, repairs;Fond_Oprav;SVJ Tesna;Debit card;Reconciled;['Byt - Těsná'];
Expense;2017-01-19;00:00;KB - Personal - účet;210.0;210.0;CZK;Housing;Energy, utilities;Voda;SVJ Tesna;Debit card;Reconciled;['Byt - Těsná'];
Expense;2017-01-19;00:00;KB - Personal - účet;30.0;30.0;CZK;Housing;Energy, utilities;Elektřina;SVJ Tesna;Debit card;Reconciled;['Byt - Těsná'];
Expense;2017-01-20;00:00;KB - Personal - účet;504.99;504.99;CZK;Communication, PC;Internet;;O2;Debit card;Reconciled;['Byt - Těsná'];
Expense;2017-01-20;00:00;CZK;278.0;278.0;CZK;Food & Drinks;Groceries;Potraviny;Kaufland;Cash;Reconciled;[];
Expense;2017-01-20;00:00;CZK;191.0;191.0;CZK;Shopping;Drug-store, chemist;Drogerie,_Hyg._potřeby;Kaufland;Cash;Reconciled;[];
Expense;2017-01-20;00:00;Stravenky;100.0;100.0;CZK;Food & Drinks;Work;Oběd;IQ Restaurant;Cash;Reconciled;[];
Expense;2017-01-20;00:00;CZK;40.0;40.0;CZK;Shopping;Ostatní;;Ostatni;Cash;Reconciled;[];
Income;2017-01-20;00:00;CZK;1000.0;1000.0;CZK;Income;Lending, renting;Osobní_půjčky_-_Income;KM - Tomasovic Zbyna;Cash;Reconciled;[];
Income;2017-01-20;00:00;KB - Stavební spoření - úvěr 1;436.0;436.0;CZK;Income;Technical;Technical_-_Stavebko_-_úmor;Modra Pyramida;Transfer;Reconciled;[];
Income;2017-01-20;00:00;KB - Stavební spoření - úvěr 2;670.0;670.0;CZK;Income;Technical;Technical_-_Stavebko_-_úmor;Modra Pyramida;Transfer;Reconciled;[];
Expense;2017-01-20;00:00;KB - Personal - účet;232.92;232.92;CZK;Housing;Mortage, loans;Stavebko_-_úrok;Modra Pyramida;Debit card;Reconciled;['Byt - Těsná'];
Expense;2017-01-20;00:00;KB - Personal - účet;436.0;436.0;CZK;Housing;Mortage, loans;Stavebko_-_úmor;Modra Pyramida;Debit card;Reconciled;['Byt - Těsná'];
Expense;2017-01-20;00:00;KB - Personal - účet;773.5;773.5;CZK;Vehicle;Rentals, Loans;Vehicle_-_Půjčka_-_úrok;Modra Pyramida;Debit card;Reconciled;['Renault Laguna'];
Expense;2017-01-20;00:00;KB - Personal - účet;670.0;670.0;CZK;Vehicle;Rentals, Loans;Vehicle_-_Půjčka_-_úmor;Modra Pyramida;Debit card;Reconciled;['Renault Laguna'];
Expense;2017-01-21;00:00;CZK;189.0;189.0;CZK;Life & Entertaiment;Free Time;Party;Stolarna;Cash;Reconciled;[];
Expense;2017-01-21;00:00;CZK;45.0;45.0;CZK;Food & Drinks;Groceries;Potraviny;Kaufland;Cash;Reconciled;[];
Expense;2017-01-21;00:00;CZK;25.0;25.0;CZK;Food & Drinks;Groceries;Potraviny;CrossFit New Park;Cash;Reconciled;[];
Expense;2017-01-21;00:00;CZK;16.0;16.0;CZK;Food & Drinks;Groceries;Potraviny;Albert;Cash;Reconciled;[];
Expense;2017-01-22;00:00;KB - Personal - účet;396.0;396.0;CZK;Life & Entertaiment;Events_-_Culture,_Sports;Koncerty;Majales;Debit card;Reconciled;[];
Expense;2017-01-22;00:00;CZK;150.0;150.0;CZK;Life & Entertaiment;Active sport, fitness;Fitko;Fitko - Mismas;Cash;Reconciled;[];
Expense;2017-01-22;00:00;Stravenky;100.0;100.0;CZK;Food & Drinks;Groceries;Potraviny;Albert;Cash;Reconciled;[];
Expense;2017-01-22;00:00;CZK;50.0;50.0;CZK;Financial expenses;Financial Expenses;Dary;Ostatni;Cash;Reconciled;[];
Expense;2017-01-22;00:00;CZK;14.0;14.0;CZK;Food & Drinks;Groceries;Potraviny;Albert;Cash;Reconciled;[];
Expense;2017-01-23;00:00;CZK;150.0;150.0;CZK;Transportation;Transport;Auto_-_s_někým;Volsa;Cash;Reconciled;[];
Expense;2017-01-23;00:00;Stravenky;100.0;100.0;CZK;Food & Drinks;Work;Oběd;IQ Restaurant;Cash;Reconciled;[];
Expense;2017-01-23;00:00;CZK;70.0;70.0;CZK;Life & Entertaiment;Events_-_Culture,_Sports;Sportovní_utkání;Mmcite Brno;Cash;Reconciled;[];
Expense;2017-01-23;00:00;CZK;12.0;12.0;CZK;Food & Drinks;Work;Svačina;Okay Market;Cash;Reconciled;[];
Expense;2017-01-24;00:00;CZK;660.0;660.0;CZK;Food & Drinks;Občerstvení;Restaurace;Suzies;Cash;Reconciled;[];
Expense;2017-01-24;00:00;Stravenky;200.0;200.0;CZK;Food & Drinks;Groceries;Potraviny;Albert;Cash;Reconciled;[];
Expense;2017-01-24;00:00;Stravenky;50.0;50.0;CZK;Food & Drinks;Work;Oběd;IQ Restaurant;Cash;Reconciled;[];
Expense;2017-01-24;00:00;CZK;47.0;47.0;CZK;Food & Drinks;Work;Svačina;Crocus;Cash;Reconciled;[];
Expense;2017-01-24;00:00;CZK;40.0;40.0;CZK;Food & Drinks;Work;Oběd;IQ Restaurant;Cash;Reconciled;[];
Expense;2017-01-24;00:00;CZK;25.0;25.0;CZK;Food & Drinks;Groceries;Potraviny;Albert;Cash;Reconciled;[];
Expense;2017-01-24;00:00;CZK;25.0;25.0;CZK;Food & Drinks;Work;Svačina;Okay Market;Cash;Reconciled;[];
Expense;2017-01-25;00:00;CZK;143.0;143.0;CZK;Food & Drinks;Groceries;Potraviny;Albert;Cash;Reconciled;[];
Expense;2017-01-25;00:00;CZK;120.0;120.0;CZK;Shopping;Home, garden;Bydlení,_accessories;Hornbach;Cash;Reconciled;['Byt - Těsná'];
Expense;2017-01-25;00:00;CZK;110.0;110.0;CZK;Food & Drinks;Work;Oběd;IQ Restaurant;Cash;Reconciled;[];
Expense;2017-01-25;00:00;CZK;50.0;50.0;CZK;Food & Drinks;Work;Svačina;My Food;Cash;Reconciled;[];
Expense;2017-01-25;00:00;CZK;30.0;30.0;CZK;Food & Drinks;Work;Svačina;Crocus;Cash;Reconciled;[];
Expense;2017-01-26;00:00;CZK;111.0;111.0;CZK;Food & Drinks;Groceries;Potraviny;Albert;Cash;Reconciled;[];
Expense;2017-01-26;00:00;CZK;110.0;110.0;CZK;Food & Drinks;Work;Oběd;IQ Restaurant;Cash;Reconciled;[];
Expense;2017-01-26;00:00;CZK;24.0;24.0;CZK;Food & Drinks;Work;Svačina;Crocus;Cash;Reconciled;[];
Expense;2017-01-27;00:00;CZK;700.0;700.0;CZK;Food & Drinks;Občerstvení;Bar;Spirit;Cash;Reconciled;[];
Expense;2017-01-27;00:00;KB - Personal - účet;544.0;544.0;CZK;Shopping;Home, garden;Bydlení,_accessories;Aukro;Debit card;Reconciled;['Byt - Těsná'];
Expense;2017-01-27;00:00;KB - Personal - účet;350.0;350.0;CZK;Life & Entertaiment;Events_-_Culture,_Sports;Ples;Ostatni;Debit card;Reconciled;[];
Expense;2017-01-27;00:00;CZK;312.0;312.0;CZK;Food & Drinks;Občerstvení;Bar;Impact Hub;Cash;Reconciled;[];
Expense;2017-01-27;00:00;CZK;90.0;90.0;CZK;Food & Drinks;Work;Oběd;IQ Restaurant;Cash;Reconciled;[];
Expense;2017-01-27;00:00;CZK;75.0;75.0;CZK;Food & Drinks;Občerstvení;Fastfood;Fastfood - no name;Cash;Reconciled;[];
Expense;2017-01-27;00:00;CZK;59.0;59.0;CZK;Food & Drinks;Groceries;Potraviny;Albert;Cash;Reconciled;[];
Expense;2017-01-27;00:00;CZK;50.0;50.0;CZK;Food & Drinks;Work;Svačina;My Food;Cash;Reconciled;[];
Expense;2017-01-28;00:00;CZK;130.0;130.0;CZK;Food & Drinks;Občerstvení;Bar;Cubana Bar;Cash;Reconciled;[];
Expense;2017-01-28;00:00;CZK;70.0;70.0;CZK;Life & Entertaiment;Events_-_Culture,_Sports;Sportovní_utkání;Mmcite Brno;Cash;Reconciled;[];
Expense;2017-01-28;00:00;CZK;55.0;55.0;CZK;Food & Drinks;Občerstvení;Fastfood;Fastfood - no name;Cash;Reconciled;[];
Expense;2017-01-29;00:00;CZK;307.0;307.0;CZK;Food & Drinks;Groceries;Potraviny;Kaufland;Cash;Reconciled;[];
Income;2017-01-29;00:00;CZK;70.0;70.0;CZK;Income;Gifts;Nálezy;;Cash;Reconciled;[];
Expense;2017-01-30;00:00;KB - Personal - účet;300.0;300.0;CZK;Food & Drinks;Občerstvení;Restaurace;Tusto;Debit card;Reconciled;[];
Expense;2017-01-30;00:00;CZK;90.0;90.0;CZK;Food & Drinks;Work;Oběd;IQ Restaurant;Cash;Reconciled;[];
Expense;2017-01-30;00:00;KB - Personal - účet;84.0;84.0;CZK;Financial expenses;Charges, Fees;Poplatek_za_výběr_z_bankomatu;Komercni Banka;Debit card;Reconciled;[];
Expense;2017-01-30;00:00;KB - Personal - účet;68.0;68.0;CZK;Financial expenses;Charges, Fees;Poplatek_za_vedení_účtu;Komercni Banka;Debit card;Reconciled;[];
Expense;2017-01-30;00:00;CZK;66.0;66.0;CZK;Food & Drinks;Work;Svačina;Okay Market;Cash;Reconciled;[];
Expense;2017-01-30;00:00;CZK;50.0;50.0;CZK;Food & Drinks;Občerstvení;Restaurace;Spolek;Cash;Reconciled;[];
Expense;2017-01-30;00:00;KB - Personal - účet;39.0;39.0;CZK;Financial expenses;Charges, Fees;Poplatek_za_transakce;Komercni Banka;Debit card;Reconciled;[];
Expense;2017-01-30;00:00;KB - Personal - účet;20.0;20.0;CZK;Financial expenses;Charges, Fees;Poplatek_za_oznámení;Komercni Banka;Debit card;Reconciled;[];
Expense;2017-01-31;00:00;CZK;1500.0;1500.0;CZK;Life & Entertaiment;Services_-_General;;Ostatni;Cash;Reconciled;[];
Expense;2017-01-31;00:00;CZK;791.0;791.0;CZK;Shopping;Home, garden;Bydlení,_accessories;Ideal Trade;Cash;Reconciled;['Byt - Těsná'];
Expense;2017-01-31;00:00;CZK;158.0;158.0;CZK;Food & Drinks;Groceries;Potraviny;Albert;Cash;Reconciled;[];
Expense;2017-01-31;00:00;CZK;95.0;95.0;CZK;Food & Drinks;Work;Oběd;IQ Restaurant;Cash;Reconciled;[];
Expense;2017-01-31;00:00;CZK;90.0;90.0;CZK;Food & Drinks;Work;Svačina;Billa;Cash;Reconciled;[];
Expense;2017-01-31;00:00;CZK;29.0;29.0;CZK;Food & Drinks;Work;Svačina;Crocus;Cash;Reconciled;[];
Expense;2017-02-01;00:00;CZK;200.0;200.0;CZK;Work-Expense;Others;Penalty_Sheet;Konica Minolta;Cash;Reconciled;[];
Expense;2017-02-01;00:00;CZK;97.0;97.0;CZK;Food & Drinks;Groceries;Potraviny;Albert;Cash;Reconciled;[];
Expense;2017-02-01;00:00;CZK;90.0;90.0;CZK;Food & Drinks;Work;Oběd;IQ Restaurant;Cash;Reconciled;[];
Expense;2017-02-01;00:00;CZK;85.0;85.0;CZK;Life & Entertaiment;Free Time;Party;Savoy;Cash;Reconciled;[];
Expense;2017-02-01;00:00;CZK;40.0;40.0;CZK;Food & Drinks;Work;Svačina;Crocus;Cash;Reconciled;[];
Expense;2017-02-01;00:00;CZK;40.0;40.0;CZK;Food & Drinks;Work;Svačina;My Food;Cash;Reconciled;[];
Expense;2017-02-01;00:00;CZK;35.0;35.0;CZK;Food & Drinks;Občerstvení;Fastfood;Fastfood - no name;Cash;Reconciled;[];
Expense;2017-02-02;00:00;CZK;390.0;390.0;CZK;Shopping;Home, garden;Bydlení,_accessories;Hornbach;Cash;Reconciled;[];
Expense;2017-02-02;00:00;CZK;105.0;105.0;CZK;Food & Drinks;Work;Oběd;IQ Restaurant;Cash;Reconciled;[];
Expense;2017-02-02;00:00;CZK;50.0;50.0;CZK;Food & Drinks;Work;Svačina;My Food;Cash;Reconciled;[];
Expense;2017-02-02;00:00;CZK;24.0;24.0;CZK;Food & Drinks;Work;Svačina;Crocus;Cash;Reconciled;[];
Income;2017-02-02;00:00;CZK;1000.0;1000.0;CZK;Income;Lending, renting;Osobní_půjčky_-_Income;KM - Tomasovic Zbyna;Cash;Reconciled;[];
Expense;2017-02-03;00:00;CZK;1000.0;1000.0;CZK;Financial expenses;Loan, interests;Osobní_půjčky_-_Expense;KM - Tomasovic Zbyna;Cash;Reconciled;[];
Expense;2017-02-03;00:00;CZK;181.0;181.0;CZK;Food & Drinks;Groceries;Potraviny;Albert;Cash;Reconciled;[];
Expense;2017-02-03;00:00;CZK;165.0;165.0;CZK;Life & Entertaiment;Active sport, fitness;Fitko;CrossFit New Park;Cash;Reconciled;[];
Expense;2017-02-03;00:00;CZK;120.0;120.0;CZK;Life & Entertaiment;Free Time;Party;Savoy;Cash;Reconciled;[];
